song_id|song_name|song_language|song_duration|song_popularity|album_id|song_preview_url|song_url
69sN98aqkVY3aZr7yHvZw5|Shwasat Raja Dhyasat Raja|Marathi|02:08|54|51iebi7pwESuJHuxot2fDh|https://p.scdn.co/mp3-preview/c4e810dbefa9fc9ec10a1172a1c76f540edf18d9?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/69sN98aqkVY3aZr7yHvZw5
3AVRMheRhQFAqDV7fIJEex|O Sheth|Marathi|03:04|49|7zfKS9zzSBYeIl0BSMSI0t|https://p.scdn.co/mp3-preview/020bb1d057d1fa44390decd9bdca9bf5e7030951?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3AVRMheRhQFAqDV7fIJEex
1kilpCjsES8D2Xb4yA8qrh|Swapna Chalun Aale|Marathi|03:45|49|44CTbnfCIQT9kvyTx8bPBI|https://p.scdn.co/mp3-preview/8b084bca31043f8de8dfc228703893be68f3e765?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1kilpCjsES8D2Xb4yA8qrh
5Wm2hMJWpsuNMM5B44fgks|Jhipi Jhipi Barsha|Odia|04:34|9|5Xb78Jg8P46f5pharWN0EQ||https://open.spotify.com/track/5Wm2hMJWpsuNMM5B44fgks
1DswSz4XpQjW9bJrTUgQ6J|Hrudaya Ta To Pakhe Rahijaichi|Odia|04:52|26|11wWGgmBftYM8khalR08eY|https://p.scdn.co/mp3-preview/e91b2c8faedc2ccae03042e0b0c27feb91a34006?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1DswSz4XpQjW9bJrTUgQ6J
0ifR5bHxWFgWSWCPJqboyq|To Akhi Nila Kain|Odia|05:09|39|1DvNVzYioOoCDgCYnXzeZ6|https://p.scdn.co/mp3-preview/000867e3cbd8d29b2a6bf1aa48de9f3725f0ced2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0ifR5bHxWFgWSWCPJqboyq
2gUgTM0rEmj9pHNXVrA9ZZ|Faguna Re Faguna|Odia|05:27|36|6DaU1GDVv80ZdBixRZ9vds|https://p.scdn.co/mp3-preview/5d7807f7bb7c91edef32f74fe80e29c7770d68c4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2gUgTM0rEmj9pHNXVrA9ZZ
7o6SVBJgs5SX54cgxTYP71|Re Mana Kain Khojuchu Taku|Odia|05:07|24|6JbAsc3QfQLIBcjT6n8PkJ|https://p.scdn.co/mp3-preview/d18ccbbb6275a9df01074e660ccef547de0e0301?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7o6SVBJgs5SX54cgxTYP71
5CoVq2jP4PyHiE5GJEgI9Q|Sehejadi O Sehejadi|Odia|05:10|30|2swi4WxGaTL9nj8HBDoGBe|https://p.scdn.co/mp3-preview/11cfe2e067079979f200a99122f30dad473ce65e?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5CoVq2jP4PyHiE5GJEgI9Q
4griy6hTdc4vyQboQMxbSE|Halka Tora Mitha|Odia|03:29|35|4XDV0oeLpCaMrV3Xz8Mh7T|https://p.scdn.co/mp3-preview/5699bae939925f7cabe9213176c8e4ec7b566d8f?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4griy6hTdc4vyQboQMxbSE
2kalCa9MpRb6NSW2dZX7EM|Aji E Pabana Ta Chagala Hauchi|Odia|04:32|20|0dbQPLmWkjcmVINBPwDbrD|https://p.scdn.co/mp3-preview/4086183ea767f3fc72f669c93e7f578be465f625?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2kalCa9MpRb6NSW2dZX7EM
0Slrfw9ZMwP9fW5FLyL74F|Sawatiya|Bhojpuri|03:33|0|1krq3TEvIUM5DWSZyosucC|https://p.scdn.co/mp3-preview/964b5b07b8d7ca1e556858f533669605dc273cb8?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0Slrfw9ZMwP9fW5FLyL74F
1IocfZhjb1LJrWJaFxhPIP|Paper Mein Chhap De|Bhojpuri|02:58|49|1QwAaXVnXJyEMbSqp7kyWe|https://p.scdn.co/mp3-preview/8a003d8e7bfa172c6ad99ed1abbc4db2b54e7d3b?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1IocfZhjb1LJrWJaFxhPIP
7JYahlnn4cvumZNBrRNhSG|Bahubali|Bhojpuri|03:29|44|35eOwtymSPXIXms0L0IE68|https://p.scdn.co/mp3-preview/43342f09c644449c31c64b8b8eeae279f09f66b2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7JYahlnn4cvumZNBrRNhSG
6vFD3c1WI1zuKoyk22dMw3|Little Things|English|03:23|62|0KfIGgasOmBV70OgVTRLHs|https://p.scdn.co/mp3-preview/77b7e214100914d59ac3a86d46d60f2da76ec0cd?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6vFD3c1WI1zuKoyk22dMw3
7qgaqkH4RkyKLUw1Dy7SH9|Saturday Night's Alright For Fighting - Remastered 2014|English|04:55|0|5zbzqL7RTp3KlJ2kIqbi72||https://open.spotify.com/track/7qgaqkH4RkyKLUw1Dy7SH9
0vjYxBDAcflD0358arIVZG|Ten Tonne Skeleton|English|03:07|56|0BFzNaeaNv4mahOzwZFGHK|https://p.scdn.co/mp3-preview/eaf7d9cf511d076d3e15c5174fc364e2a100e946?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0vjYxBDAcflD0358arIVZG
3jJelhat4qausO64fnYoUg|Synchronicity II - Remastered 2003|English|05:00|0|28eOriEfl7IGbQDNvWIWXK||https://open.spotify.com/track/3jJelhat4qausO64fnYoUg
48K4MhE5ax5brZjUBImrsu|Tie Your Mother Down - Remastered 2011|English|04:47|0|0QRlYlrBuP7eGpEMZvZiaQ||https://open.spotify.com/track/48K4MhE5ax5brZjUBImrsu
3A76Upj3klsBHojITwxlzG|I'll Sleep When I'm Dead|English|04:43|0|7LE04w5XSg8wIpIubDkqZr||https://open.spotify.com/track/3A76Upj3klsBHojITwxlzG
4igFtGHWo9Phizv78Ermsn|Lost Control|English|03:30|29|34ve3zvdIG0YhQnRAHv1d7||https://open.spotify.com/track/4igFtGHWo9Phizv78Ermsn
5BIrgOmmKAWMVYJ9WPykim|Control|English|03:50|0|6hwbHXJsHxC2FDKqN7cGfd||https://open.spotify.com/track/5BIrgOmmKAWMVYJ9WPykim
4e5wI6VC4eVDTtpyZ409Pw|Black Bugs|English|02:58|41|1M9n4vCmOH4lbcHrpt21Qy|https://p.scdn.co/mp3-preview/aa7f02a761a56e46d6a894bbeefc3bca993bd0a0?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4e5wI6VC4eVDTtpyZ409Pw
04MNKrAnzrHDUzuXAtNoLr|Live And Let Die|English|03:03|0|4L5pz06MVlsWaTEjSQPN8h||https://open.spotify.com/track/04MNKrAnzrHDUzuXAtNoLr
4Mhoyq1kyA3ktkV9wmr3ZF|Cuts Like A Knife|English|05:12|0|5BsYE5BZPdZ0E8L2ozhG4a||https://open.spotify.com/track/4Mhoyq1kyA3ktkV9wmr3ZF
1hWrl3T1kIH5b9zRHLfCOn|What's My Age Again?|English|02:28|0|1fF8kYX49s5Ufv4XEY5sjW||https://open.spotify.com/track/1hWrl3T1kIH5b9zRHLfCOn
2BcvvHttiZRvguFM4hR398|Sunshine Of Your Love|English|04:10|0|4SMNUQCyTvlO4vFEdXXG45||https://open.spotify.com/track/2BcvvHttiZRvguFM4hR398
7vIEmwLP9Swy04tJnQ58TG|Solsbury Hill|English|06:21|0|13tEhVK07tz9zsNOsXQZro||https://open.spotify.com/track/7vIEmwLP9Swy04tJnQ58TG
7BYyb7UHvt6XG2Tb4dbvwg|Shadow Boxer|English|02:41|0|4GS4lOodhAiD4RiVSeRusH||https://open.spotify.com/track/7BYyb7UHvt6XG2Tb4dbvwg
64Frq1SXQiIbv8fTu07oWu|Can't Stop This Thing We Started|English|04:28|0|5BsYE5BZPdZ0E8L2ozhG4a||https://open.spotify.com/track/64Frq1SXQiIbv8fTu07oWu
18GC3F8YPGB8CePXcTUizQ|Thnks fr th Mmrs|English|03:23|0|03Og8YvbFYbe3hmr9MfZHT||https://open.spotify.com/track/18GC3F8YPGB8CePXcTUizQ
0hNjBjs0DJeuWC98ZRz7JS|Mean To Me|English|03:14|36|1a89uP7otjpXF9UvMKy02M||https://open.spotify.com/track/0hNjBjs0DJeuWC98ZRz7JS
4TDLfAmx45EpSiQYG6hCzT|Dirty Blvd.|English|03:29|54|7xGqf9DddW89cg7m6zX88t|https://p.scdn.co/mp3-preview/f477718b1f48a6740965667f12b46367708bb3f0?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4TDLfAmx45EpSiQYG6hCzT
64EWXSXvxhpdFQgvvtL22y|Helping Hand|English|04:50|49|625QqN3HWlkXdzfik5It0b|https://p.scdn.co/mp3-preview/77aee9bf2aaca74ecdbb796fee20edd32f1dd68c?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/64EWXSXvxhpdFQgvvtL22y
0dDDB5Y0USPabzqBmajLJr|Into My Arms|English|04:16|0|4ij84pOJd9kY2uNdT2dOH1||https://open.spotify.com/track/0dDDB5Y0USPabzqBmajLJr
75JSsGwnP8J6psTsJIr9Vt|Out Of Mind Out Of Sight|English|03:37|24|098ehNcR8Pzjr2inpaiq8x|https://p.scdn.co/mp3-preview/205c1336c07f128c1b77891ece2d429867c24e07?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/75JSsGwnP8J6psTsJIr9Vt
2takcwOaAZWiXQijPHIx7B|Time is Running Out|English|03:57|70|0HcHPBu9aaF1MxOiZmUQTl|https://p.scdn.co/mp3-preview/bdfe028edf28096825284b1e8bc1ba8c2cdb28b8?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2takcwOaAZWiXQijPHIx7B
2LpirOWiA4eslLRuPpQT7V|Maggie May|English|05:50|0|4h1e47X26VQHXCjNZZ5P3v||https://open.spotify.com/track/2LpirOWiA4eslLRuPpQT7V
55XOFkEEYgeqxZkQfEt97X|The Needle and the Damage Done - 2009 Remaster|English|02:03|0|2l3QxNo4QubBNmVKxLeum0||https://open.spotify.com/track/55XOFkEEYgeqxZkQfEt97X
3gNGi2iUGHXGpBQHce6Nua|When You Were Young|English|03:40|0|62zNw66LWCYoYSPGkJ2qCm||https://open.spotify.com/track/3gNGi2iUGHXGpBQHce6Nua
5JJDu0Z5DKe7mR31MGksSg|Come Out and Play|English|03:17|73|7IDywTRaCI8qzS3X8tNU3x|https://p.scdn.co/mp3-preview/03dbbaa0e6d23eb0009d40f5896f67873132ff0f?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5JJDu0Z5DKe7mR31MGksSg
3qT4bUD1MaWpGrTwcvguhb|Black Dog - Remaster|English|04:55|74|44Ig8dzqOkvkGDzaUof9lK|https://p.scdn.co/mp3-preview/78dd352fdbe8d2a867b72c5a71ac44ef6a462ab4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3qT4bUD1MaWpGrTwcvguhb
3w2GGz0HjIu9OcWXINRFJR|Rock and Roll - 1990 Remaster|English|03:39|0|1Ugdi2OTxKopVVqsprp5pb||https://open.spotify.com/track/3w2GGz0HjIu9OcWXINRFJR
1dv3ePjze9tPq2pk8eWJdR|Gimme Shelter|English|04:30|0|0c78nsgqX6VfniSNWIxwoD||https://open.spotify.com/track/1dv3ePjze9tPq2pk8eWJdR
753KutoAy00apPsplMRetG|Let There Be Rock|English|06:06|65|3JwFNl80WWeXPiKEjIFbqa|https://p.scdn.co/mp3-preview/70e446d20a2432922fc93311802d315b46c25604?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/753KutoAy00apPsplMRetG
3LTMnFa0hhwisyq6ILahyj|Sultans Of Swing|English|05:48|0|3QEcBcqPmefFWd5ZrLNuDX||https://open.spotify.com/track/3LTMnFa0hhwisyq6ILahyj
62NVyyEBiRxGae3SeB97nl|Stay With Me|English|02:52|0|0kJbDT8VGMScK8YDzNNvzV||https://open.spotify.com/track/62NVyyEBiRxGae3SeB97nl
4D3xr8X3blab4uib6eUTWV|My People|English|04:28|0|5ramB76eNmvFlL1cJ8mw2s||https://open.spotify.com/track/4D3xr8X3blab4uib6eUTWV
3DQVgcqaP3iSMbaKsd57l5|I Bet You Look Good On The Dancefloor|English|02:53|75|50Zz8CkIhATKUlQMbHO3k1|https://p.scdn.co/mp3-preview/d6470117c2cb86607c7b0837fe68032581b705bd?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3DQVgcqaP3iSMbaKsd57l5
5XSwdC5vHtheRRrMmGoEVV|How To Make Gravy|English|04:27|0|2kmbLohyHyFyeIb684f6rA||https://open.spotify.com/track/5XSwdC5vHtheRRrMmGoEVV
7xduZpxWTAnxeBFQGbHWTa|Professional Widow - 2016 Remaster|English|04:31|34|7vuSTl6tuWg0CQdmfphkFQ|https://p.scdn.co/mp3-preview/218b2cc29363f6abae880a00d6554bc0b9e0bcb9?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7xduZpxWTAnxeBFQGbHWTa
4aebBr4JAihzJQR0CiIZJv|Hello|English|04:55|1|7uwTHXmFa1Ebi5flqBosig||https://open.spotify.com/track/4aebBr4JAihzJQR0CiIZJv
23XXMK9SQBFwndnbgbcMPa|WEE WOO|Korean|03:12|50|0LtwNMoaoYbJE8m3dT7XFe|https://p.scdn.co/mp3-preview/35028ba5f4cf47eedfd4f584ecd8fc76f8cf27d3?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/23XXMK9SQBFwndnbgbcMPa
2AtshmTKGwbtCybUmYxB4u|TANK|Korean|02:48|52|0QkOWJsNjhHQwhmhy4bstt|https://p.scdn.co/mp3-preview/f33f75d2a0f7fbb2cf17c29f277acd052d7ec56c?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2AtshmTKGwbtCybUmYxB4u
3lrNsPdn98i6rxO142pLT6|O.O|Korean|02:52|73|3AUtpZi3kqsEYDyQ0CCNiH|https://p.scdn.co/mp3-preview/9e8d4c80ab6fdd85c35d90b2c0f4175561e861b9?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3lrNsPdn98i6rxO142pLT6
4Ws314Ylb27BVsvlZOy30C|Lovesick Girls|Korean|03:14|74|71O60S5gIJSIAhdnrDIh3N|https://p.scdn.co/mp3-preview/0aaa1ab3651aeffd0386bf48383ae76b6e759d6f?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
4fsQ0K37TOXa3hEQfjEic1|ANTIFRAGILE|Korean|03:04|87|3u0ggfmK0vjuHMNdUbtaa9|https://p.scdn.co/mp3-preview/97a1c7e470172e0993f8f65dc109ab9d017d7adc?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4fsQ0K37TOXa3hEQfjEic1
5xfGmBYIy5EfWvqlT9vkRB|Bad Alive|Korean|03:49|48|0XldHBFjCgxRMTXmjUj6cx|https://p.scdn.co/mp3-preview/76bdea4d7174e79853b3dd076191a07736a23c99?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5xfGmBYIy5EfWvqlT9vkRB
0ARKW62l9uWIDYMZTUmJHF|Shut Down|Korean|02:55|78|7jaSNQUBJbvfbZHLNFrV7P|https://p.scdn.co/mp3-preview/3b1cf4867b9f827214e7de4ee3401cb5592f3bb9?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0ARKW62l9uWIDYMZTUmJHF
1Ylu1Il2czce9eQQXtDXwO|MAVERICK|Korean|03:28|58|2nR7Wi1KtRYrDSqsCW8JVi|https://p.scdn.co/mp3-preview/4e4a0477deaf3208ccb9a6e9e2b70c253bb0bdd5?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1Ylu1Il2czce9eQQXtDXwO
15Ocew2xtUZAtviIClOaPt|Magic|Korean|02:39|58|2CjIfWoFITACUOlWGB7os5|https://p.scdn.co/mp3-preview/d732a4e379c0f10bd04f75325038bfb935c9de3a?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/15Ocew2xtUZAtviIClOaPt
7ixVW7RobslvMrvlzHYLha|Cheshire|Korean|03:02|78|2a1ezg7hE6Dyuymv1aCnkm|https://p.scdn.co/mp3-preview/af5072a9ef4fc2c736a0d1888cacd7bb52ae2ea3?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7ixVW7RobslvMrvlzHYLha
0BeqHPNJSLzfH8TZ7Adpb3|Winter Falls|Korean|03:55|59|1qVuQI0WRn2Mczbdxx54Ih|https://p.scdn.co/mp3-preview/d2a4db7577b0772ccdf4fe0fc9b196c096ef8301?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0BeqHPNJSLzfH8TZ7Adpb3
2ecGP5xUE5126x6yHa7J6E|Can't You See Me?|Korean|03:21|68|4jTVGyo4fSSFniFPbfr0bW|https://p.scdn.co/mp3-preview/267fd5f65c1bf2b58bfb1feeb3a7bca146a3ecd5?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2ecGP5xUE5126x6yHa7J6E
1QpwvWMQGdOgA8MXXfgs4H|DICE|Korean|02:45|79|2WraNaeFiJAOFEozKoAtC6|https://p.scdn.co/mp3-preview/b5512cc7c46d981da08ca09e2bf3ca14c047c637?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1QpwvWMQGdOgA8MXXfgs4H
2R8MZR1RCP4cIJITHDPRbY|Favorite (Vampire)|Korean|03:35|63|5LbnQtyHBfJUCigA08llHX||https://open.spotify.com/track/2R8MZR1RCP4cIJITHDPRbY
4gdiCHNbwugojBqr5Jt3pq|WA DA DA|Korean|03:03|70|7pHyAucSgWoDNlFHfhQfVN|https://p.scdn.co/mp3-preview/d784b03d29a8c814c1befaf46c038f831892dc19?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4gdiCHNbwugojBqr5Jt3pq
0mH0GOGJR5LozMK9DupgAO|Pirates|Korean|03:19|57|0Z5qdttvpyXKKNLdqeEs27|https://p.scdn.co/mp3-preview/0f6eedf32e2df9b855c38ccb22b03c87807738c2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0mH0GOGJR5LozMK9DupgAO
2yAr91sJO2OQinZLghgnzr|Blue Side (Outro)|Korean|01:30|0|1bJ8O4jIyqSdunqT9RWXc9||https://open.spotify.com/track/2yAr91sJO2OQinZLghgnzr
0sq2QUCf3ykmfYxjCDWcir|Adios|Korean|03:09|64|7cGql7l8oRpjGmeDspBMZ2|https://p.scdn.co/mp3-preview/2fb4e701d9769ac1cd8b94c67b20aabfb4746f1c?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0sq2QUCf3ykmfYxjCDWcir
34MjyCKTNnDNFFXBaadEsy|NOT!|Korean|01:22|47|6xP5hGAHaLArPqF07UYVJL|https://p.scdn.co/mp3-preview/1954830d4e9a78952b5b0ad25aef6b74c8a5670d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/34MjyCKTNnDNFFXBaadEsy
3vOQD65ZCAdUSPykcbYr53|Mirror|Korean|03:40|0|5daUbxpeArCAUOJnHI7JIH||https://open.spotify.com/track/3vOQD65ZCAdUSPykcbYr53
26EM9sZnQkLLQxixGd88KE|I Am The Best|Korean|03:28|67|7zjLDZzHo2XgvYwpuNwEvK||https://open.spotify.com/track/26EM9sZnQkLLQxixGd88KE
0q6boCcLaWYPIy2vOsksFg|Senorita|Korean|03:17|62|479xGDGrqMXN8YLmJMEoTG|https://p.scdn.co/mp3-preview/f31b242a41841bd53f5a29e685012c99ad7b1f80?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0q6boCcLaWYPIy2vOsksFg
4lQGQuedW0yyrq1mGL3RMr|Easy|Korean|03:03|57|0aERWcI2KYSCM4biUihB9X|https://p.scdn.co/mp3-preview/72fcef523a5204dead9cc0bb6f3293988323f531?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4lQGQuedW0yyrq1mGL3RMr
3eZD5DZGibwxMAOaCMBg3k|Hope Not|Korean|03:11|63|3PNxZ3BELbUXJ1XLktXiHz|https://p.scdn.co/mp3-preview/88e3fb281cffd6957c55f9081fb845cd1c7413dc?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3eZD5DZGibwxMAOaCMBg3k
1Rrj7KyS2R6SP9CQMDJW1w|VERY NICE|Korean|03:12|73|7mP7AFehQDonPKEQiXvpvB|https://p.scdn.co/mp3-preview/2b3a0a7506f1ac8ea8fec4f6fea611b903de9775?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1Rrj7KyS2R6SP9CQMDJW1w
3ryjLm3oupIjJFGc39naNi|dimple|Korean|03:16|0|2FTS6a6DLXMNp8flyA0HGO||https://open.spotify.com/track/3ryjLm3oupIjJFGc39naNi
5vOT8VO87TAnUjh0oADwb1|Go Go|Korean|03:55|69|07Rq17GzCnIdWJcyVHb57G|https://p.scdn.co/mp3-preview/09974dfc0d4a4efe0c470700d7e9d6b310dbe80d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5vOT8VO87TAnUjh0oADwb1
0EQMrxdeiBhry9JCxskko3|I'm Fine|Korean|04:00|0|2lATw9ZAVp7ILQcOKPCPqp||https://open.spotify.com/track/0EQMrxdeiBhry9JCxskko3
3aW0ds4A4tSQDIp75FqWTo|FAKE LOVE|Korean|04:02|1|2jJfnAZE6IG3oYnUv2eCj4||https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
01K46OOaIf8I7vZSWXBlzx|Black Swan|Korean|03:18|0|7HXqq0fokRpOKG0bQW4xnB||https://open.spotify.com/track/01K46OOaIf8I7vZSWXBlzx
3O8G8eVrhfXTGttyQ1xVuq|CASE 143|Korean|03:11|80|0T6hYH0UyDjNraWZk2mZWi|https://p.scdn.co/mp3-preview/f53fdfb418f36236458c0b123188e23ee612622f?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/3O8G8eVrhfXTGttyQ1xVuq
6T4o4xEh61CpgM9v4jG5DJ|3RACHA (Bang Chan, Changbin, HAN)|Korean|03:28|68|0T6hYH0UyDjNraWZk2mZWi|https://p.scdn.co/mp3-preview/d82c3897456173bc297e85a81a9832d0ce2df574?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6T4o4xEh61CpgM9v4jG5DJ
2ztaVaOpy7zNhUq0qzNNGy|Purple Sky|Korean|03:33|42|5tMgwNxRTKx8B8xfeAbRLT|https://p.scdn.co/mp3-preview/206c6f96994f602d6aee9c98030f197740e28520?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2ztaVaOpy7zNhUq0qzNNGy
6juLaduD4STCUDWT0AYun4|MORE|Korean|03:37|71|23yd1cYlPgl643vE8bb0WD|https://p.scdn.co/mp3-preview/599b6ac6bbb6c0819407d7b5ece1d203669470c4?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
1sz4drpDPpHVrPUgnXGaNn|Boyz with Fun|Korean|04:04|64|0mEeCuKJQ8Xh9tQ5dMm89X|https://p.scdn.co/mp3-preview/68ce3eab3bc4582c505ae35ff774915b3f6d68c2?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1sz4drpDPpHVrPUgnXGaNn
5kBJH5gU89axZDauhfddpy|Silent Cry|Korean|03:29|68|558tpdCejjVQNFAumRAeQj|https://p.scdn.co/mp3-preview/53c6cb12cd43375675443439873ddb6599852a5d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/5kBJH5gU89axZDauhfddpy
0aWEt5aMfU2zYxE1tg2efw|WOLFGANG|Korean|03:10|62|558tpdCejjVQNFAumRAeQj|https://p.scdn.co/mp3-preview/252f554d23fff0224c0ee3558b4ea0bda8424551?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0aWEt5aMfU2zYxE1tg2efw
4b3rGL8LDSkbARUUA20136|VENOM|Korean|03:14|71|0Gmf4pfe0POEQq2FgGAj2q|https://p.scdn.co/mp3-preview/afda8f8f47eb19fff25165f3d74b293a281e499d?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4b3rGL8LDSkbARUUA20136
2L7hSYdvF0CtaM6JisfKEG|FREEZE|Korean|02:58|66|0Gmf4pfe0POEQq2FgGAj2q|https://p.scdn.co/mp3-preview/4d7a64e2856644aa652920761386ffe2d044aa70?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2L7hSYdvF0CtaM6JisfKEG
6DIW7GJbuGZdHolRcPWprP|Roller Coaster|Korean|03:32|61|04TsF8IFb70DdBYDT8egvw|https://p.scdn.co/mp3-preview/b59edb03a25fe7a54909a77f84d203f781d31e83?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/6DIW7GJbuGZdHolRcPWprP
7G6WuVZuTbF6JcnA9wOvsD|Secret Story of the Swan|Korean|03:12|67|1XuKR0Qguy1b0Vne8hv5Pd|https://p.scdn.co/mp3-preview/2c390b9785eb7013896ebba91be51ecf00bb5193?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7G6WuVZuTbF6JcnA9wOvsD
4ZYSJfjSuR1XqcUPaTxjuG|Hair Cut|Korean|03:25|57|76XckkqatimbtN2NspL4N5|https://p.scdn.co/mp3-preview/f10e0f65628fede67e9d2dd4962bbd76a61c640a?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/4ZYSJfjSuR1XqcUPaTxjuG
1902bHrfpjAQAC2jlaPvHb|Crack in the mirror|Korean|02:40|52|76XckkqatimbtN2NspL4N5|https://p.scdn.co/mp3-preview/8feaefc62b1dda591ab6a13feaec2c886a06907c?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/1902bHrfpjAQAC2jlaPvHb
2ZXXwpomdj8xBYl352iyKH|Filter|Korean|03:00|64|6al2VdKbb6FIz9d7lU7WRB|https://p.scdn.co/mp3-preview/d55bcdfb25b5bec54b0f3ccdd33123d0acf9062b?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/2ZXXwpomdj8xBYl352iyKH
7xNCacksfUkYXsXuSW4vNF|PS5 (with TOMORROW X TOGETHER & Alan Walker)|Korean|02:32|75|3d5T4SpuAOMi7GSFojXktx||https://open.spotify.com/track/7xNCacksfUkYXsXuSW4vNF
7nKQ5WAcjnG48knyLuo8gO|Red Flavor|Korean|03:11|69|6OXg149IkmbgW7zfzbwgS2|https://p.scdn.co/mp3-preview/0d43cd2f4742bff432b6c3cbad83343e4881334a?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/7nKQ5WAcjnG48knyLuo8gO
0Vu5tjvXZX3qtzRiezxLi1|Pirate|Korean|03:30|64|28p4jKCNlbLUXaZ24iYLuD|https://p.scdn.co/mp3-preview/5c9c4c5abc9e7503593cc275ec2c0ce3a5fc4ddb?cid=c5a0251f343b458da5edd6f2ab045dee|https://open.spotify.com/track/0Vu5tjvXZX3qtzRiezxLi1
